STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,STATION_COUNT
72488593102,39.41667,-118.71667,1199.1,"FALLON NAAS, NV US",31
99778799999,41.65,-87.15,182.0,"BURNS HARBOR, IN US",13
72340003952,34.8353,-92.2596,171.6,"NORTH LITTLE ROCK AIRPORT, AR US",16
72768694017,48.09417,-105.57836,604.7,"WOLF POINT INTERNATIONAL AIRPORT, MT US",16
72783024149,46.37458,-117.01529,435.8,"LEWISTON AIRPORT, ID US",31
72485523153,38.05049,-117.09063,1645.7,"TONOPAH AIRPORT, NV US",31
71370099999,46.55,-72.7333333,110.0,"SHAWINIGAN CS QUE, CA",21
72466693067,39.5599,-104.84843000000001,1789.2,"DENVER CENTENNIAL AIRPORT, CO US",16
72693024221,44.133109999999995,-123.21563,109.0,"EUGENE MAHLON SWEET FIELD, OR US",31
99799199999,42.0166666,-73.9166666,12.0,"HUDSON RIVER RESERVE, NY US",13
72210900355,34.317,-84.417,372.2,"CHEROKEE CO AIRPORT, GA US",17
99800699999,34.15,-77.85,5.0,"NORTH CAROLINA RESERVE, NC US",13
72362093040,34.06667,-106.9,1485.9,"SOCORRO MUNICIPAL AIRPORT, NM US",14
71298099999,42.033333299999995,-82.9,191.0,"HARROW CDA AUTO, CA",19
99774199999,44.45,-87.4833333,178.0,"KEWAUNEE, WI US",13
71538099999,42.275556,-82.955556,189.58,"WINDSOR, CA",31
72521404849,41.34628,-82.17885,241.0,"ELYRIA LORAIN CO AIRPORT, OH US",16
72087100296,46.768,-100.89399999999999,593.1,"MANDAN MUNICIPAL AIRPORT, ND US",12
99999900480,41.05,-113.06,1292.0,"EAGLE RANGE WEATHER SERVICE OFFICE, UT US",8
72091100301,46.942,-98.01799999999999,427.0,"BARNES CO MUNICIPAL AIRPORT, ND US",12
72552614905,40.73333,-99.0,649.2,"KEARNEY MUNICIPAL AIRPORT, NE US",16
71768099999,49.566666999999995,-119.65,454.2,"SUMMERLAND CS BC, CA",26
72211353979,30.16917,-96.98,147.8,"GIDDINGS LEE CO AIRPORT, TX US",17
72638714850,44.73895,-85.5679,185.2,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",31
72656504948,45.566390000000006,-95.9675,344.4,"MORRIS MUNICIPAL AIRPORT, MN US",16
99735899999,30.397,-81.43,2.0,"MAYPORT, FL US",10
72644404963,43.01917,-91.12361,201.5,"PRAIRIE DU CHIEN MUNICIPAL AIRPORT, WI US",16
72570594030,40.44293,-109.51278,1604.9,"VERNAL MUNICIPAL AIRPORT, UT US",16
72745994964,47.81667,-91.83333,443.8,"ELY MUNICIPAL AIRPORT, MN US",16
72541404886,41.93333,-85.0525,292.3,"COLDWATER BRANCH CO MEMORIAL AIRPORT, MI US",16
72793024233,47.44467,-122.31442,112.5,"SEATTLE TACOMA AIRPORT, WA US",32
99999953927,36.1346,-97.1082,270.7,"STILLWATER 5 WNW, OK US",19
71368099999,43.460833,-80.37861099999999,321.25,"WATERLOO, CA",28
99999963850,33.7837,-83.3896,225.9,"WATKINSVILLE 5 SSE, GA US",17
72494523293,37.35938,-121.92443999999999,15.0,"SAN JOSE, CA US",32
71193099999,48.55,-81.3833333,294.0,"TIMMINS CLIMATE, CA",20
71831099999,49.413889000000005,-82.4675,226.46,"KAPUSKASING, CA",30
72050499999,33.569917,-86.05085600000001,160.93,"TALLADEGA MUNICIPAL, AL US",9
72354403954,35.541129999999995,-97.64725,390.2,"OKLAHOMA CITY WILEY POST AIRPORT, OK US",16
72312263889,34.75833,-82.37639,291.1,"GREENVILLE DONALDSON CENTER AIRPORT, SC US",16
72512854739,40.85,-77.85,377.6,"UNIVERSITY PARK, PA US",17
74793112876,28.06137,-81.75684,43.5,"WINTER HAVEN GILBERT AIRPORT, FL US",17
72745794962,46.83333,-95.88333,425.8,"DETROIT LAKES, MN US",16
71716099999,46.9,-71.5,168.0,"VALCARTIER AIRPORT, CA",24
72492023237,37.88997,-121.22636999999999,8.3,"STOCKTON AIRPORT, CA US",31
99769299999,41.53,-81.63,210.0,"CLEVELAND, OH US",13
99999954937,46.7702,-99.4778,585.2,"JAMESTOWN 38 WSW, ND US",14
99406599999,44.256,-83.443,171.6,"TAWAS CITY GLOS WEATHER STATION, MI US",11
72288593197,34.020990000000005,-118.44712,53.3,"SANTA MONICA MUNICIPAL AIRPORT, CA US",16
72495593227,38.2075,-122.28041,4.7,"NAPA CO AIRPORT, CA US",22
72617014742,44.46825,-73.1499,101.1,"BURLINGTON INTERNATIONAL AIRPORT, VT US",31
74776199999,30.845778000000003,-85.601389,25.9,"TRI CO, FL US",11
99828499999,25.25,-80.45,3.0,"HIGHWAY CREEK, FL US",12
72274523109,32.16667,-110.88333,824.2,"DAVIS MONTHAN AFB, AZ US",27
72253712961,29.98333,-99.08333,492.9,"KERRVILLE MUNICIPAL AIRPORT, TX US",16
72677624036,47.054429999999996,-109.45653999999999,1257.4,"LEWISTOWN AIRPORT, MT US",31
72219753819,33.354279999999996,-84.56896,241.1,"PEACHTREE CITY FALCON FIELD, GA US",16
99848799999,28.64,-96.595,10.0,"PORT LAVACA, TX US",10
71379099999,48.8333333,-72.5333333,137.0,"NORMANDIN QUE, CA",27
72224400358,38.981,-76.922,15.2,"COLLEGE PARK AIRPORT, MD US",16
72646594890,44.78333,-89.66667,389.2,"MOSINEE, WI US",16
72362593057,35.165279999999996,-107.90222,1987.3,"GRANTS MILAN MUNICIPAL AIRPORT, NM US",32
72665094023,44.33983,-105.54158999999999,1330.3,"GILLETTE CAMPBELL CO AIRPORT, WY US",15
72241612971,29.70887,-98.04585,197.6,"NEW BRAUNFELS MUNICIPAL AIRPORT, TX US",23
72628494836,46.35,-87.4,372.2,"GWINN K I SAWYER AFB, MI US",16
72062900216,43.663000000000004,-84.26100000000001,194.2,"JACK BARSTOW AIRPORT, MI US",13
72340313963,34.727270000000004,-92.2358,76.4,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",31
72029653945,30.885559999999998,-94.03472,64.9,"JASPER CO BELL FIELD AIRPORT, TX US",16
71608099999,49.1833333,-123.18333329999999,2.1,"VANCOUVER SEA ISLAND CCG, CA",23
72510094746,42.270540000000004,-71.87312,305.5,"WORCESTER, MA US",17
72476994035,40.45,-105.01666999999999,1526.7,"FORT COLLINS LOVELAND AIRPORT, CO US",16
72308313763,36.69806,-76.90306,12.5,"FRANKLIN MUNICIPAL JOHN BEVERLY ROSE AIRPORT, VA US",24
72483793216,39.13333,-121.43333,38.1,"BEALE AFB, CA US",28
72342500373,33.617,-92.76700000000001,40.2,"HARRELL FIELD AIRPORT, AR US",15
72548404942,42.77778,-96.19360999999999,364.5,"LE MARS MUNICIPAL AIRPORT, IA US",16
72290693112,32.692190000000004,-117.20983000000001,4.4,"NORTH ISLAND NAS, CA US",31
72267603035,32.8525,-104.4675,1079.3,"ARTESIA MUNICIPAL AIRPORT, NM US",16
72235593999,32.23333,-90.93333,31.4,"VICKSBURG, MS US",9
72572424174,40.21889,-111.72333,1370.7,"PROVO AIRPORT, UT US",16
74904800415,29.84475,-82.04751999999999,60.0,"KEYSTONE AIRPARK, FL US",11
72308493775,37.70926,-77.43484000000001,61.5,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",17
99840799999,42.768,-86.20100000000001,178.0,"HOLLAND, MI US",11
72323003856,34.644059999999996,-86.78615,190.0,"HUNTSVILLE INTNL AIRPORT, AL US",31
72492723285,37.693090000000005,-121.8149,119.7,"LIVERMORE MUNICIPAL AIRPORT, CA US",22
72340503930,34.91667,-92.15,94.8,"LITTLE ROCK AFB, AR US",28
99999912946,27.7,-97.43333,9.1,"CORPUS CHRISTI CABANISS FIELD NAVAL OUTLYING FIELD, TX US",16
71263099999,43.173611,-79.935,237.74,"HAMILTON, CA",27
99999953877,35.4945,-82.6142,655.6,"ASHEVILLE 8 SSW, NC US",20
72655614992,44.54827,-95.08041999999999,312.7,"REDWOOD FALLS MUNICIPAL AIRPORT, MN US",22
71837099999,49.3666666,-113.1166666,1128.0,"ST MARY RESEVOIR, CA",15
72045600146,38.067,-83.98299999999999,311.2,"MOUNT STERLING MONTGOMERY CO AIRPORT, KY US",10
71063099999,45.3833333,-75.7166666,79.0,"OTTAWA CDA RCS ONT, CA",21
72548514940,43.1544,-93.32611,362.1,"MASON CITY MUNICIPAL AIRPORT, IA US",31
72389403181,37.63333,-118.85,2172.6,"MAMMOTH LAKES MAMMOTH YOSEMITE AIRPORT, CA US",16
74410414763,42.42686,-73.28907,351.2,"PITTSFIELD MUNICIPAL AIRPORT, MA US",16
72102899999,43.985472200000004,-73.0954722,149.35,"MIDDLEBURY STATE AIRPORT, VT US",10
72288703180,34.1,-117.78333,308.2,"LA VERNE BRACKETT FIELD, CA US",16
72204453930,34.80417,-96.67111,309.7,"ADA MUNICIPAL AIRPORT, OK US",16
72320093801,34.34833,-85.16155,194.8,"ROME R B RUSSELL AIRPORT, GA US",32
72607714616,44.45,-68.36667,26.8,"BAR HARBOR AIRPORT, ME US",16
72307993796,36.2975,-77.17083000000001,20.7,"AHOSKIE TRI CO AIRPORT, NC US",16
99733899999,42.0,-87.5,202.0,"CHICAGO, IL US",13
72060700199,34.717,-80.85,148.1,"LANCASTER CO MC WHIRTER FIELD AIRPORT, SC US",13
74782053860,30.33708,-81.51276999999999,11.9,"JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US",17
72268793033,32.33355,-104.25846,990.5,"CAVERN CITY AIRPORT, NM US",32
72654404958,48.01583,-92.85583000000001,399.6,"ORR REGIONAL AIRPORT, MN US",16
72698524242,45.550979999999996,-122.40983999999999,7.5,"PORTLAND TROUTDALE AIRPORT, OR US",16
72211012842,27.963309999999996,-82.54,1.8,"TAMPA INTERNATIONAL AIRPORT, FL US",32
A0573500209,33.6,-97.78299999999999,336.2,"BOWIE MUNICIPAL AIRPORT, TX US",0
71776099999,49.4833333,-117.3,534.9,"NELSON BC, CA",26
72217104889,40.9244,-88.6239,200.9,"PONTIAC MUNICIPAL AIRPORT, IL US",16
71822099999,49.771944,-74.528056,387.09,"CHAPAIS, CA",30
72229100470,40.94836,-95.91735,367.3,"PLATTSMOUTH MUNICIPAL AIRPORT, NE US",16
74490714753,42.2123,-71.1137,190.5,"BLUE HILL LCD, MA US",22
72538354827,41.81667,-85.43333,281.9,"STURGIS KIRSCH MUNICIPAL AIRPORT, MI US",16
99830299999,25.375999999999998,-81.029,3.0,"GUNBOAT ISLAND, FL US",12
72204253978,32.74222,-95.49639,132.3,"MINEOLA WOOD CO AIRPORT, TX US",16
71884099999,49.296389000000005,-117.6325,494.99,"CASTLEGAR, CA",31
72074924255,48.35,-122.66667,14.3,"WHIDBEY ISLAND NAS, WA US",17
72065900239,30.735,-101.20299999999999,726.0,"OZONA MUNICIPAL AIRPORT, TX US",13
99849299999,42.621,-82.527,174.35,"ALGONAC, MI US",9
72217853953,35.021390000000004,-94.62111,137.5,"POTEAU ROBERT S KERR AIRPORT, OK US",16
72343403973,36.1764,-94.1193,412.4,"SPRINGDALE MUNICIPAL AIRPORT, AR US",16
72096200337,32.214,-83.12799999999999,93.3,"HEART OF GEORGIA REGIONAL AIRPORT, GA US",11
72253012921,29.544290000000004,-98.48395,243.6,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",31
72508554756,42.56998,-72.28696,165.8,"ORANGE MUNICIPAL AIRPORT, MA US",25
71660099999,49.6166666,-115.78333329999998,929.69,"CRANBROOK AIRPORT AUTO, CA",8
72789094197,48.46113,-119.52091000000001,397.4,"OMAK, WA US",16
72217904968,45.15,-92.53333,304.2,"NEW RICHMOND MUNICIPAL AIRPORT, WI US",16
72356693950,34.88237,-95.78154,229.6,"MCALESTER REGIONAL AIRPORT, OK US",31
72506694724,41.392959999999995,-70.61591999999999,17.9,"VINEYARD HAVEN MARTHAS VINEYARD AIRPORT, MA US",16
72586594161,43.5,-114.3,1617.3,"HAILEY FRIEDMAN MEMORIAL AIRPORT, ID US",16
A0001704868,41.01917,-89.38639,173.1,"LACON MARSHALL CO AIRPORT, IL US",0
99999963867,34.1954,-86.7963,243.8,"CULLMAN 3 ENE, AL US",16
99725999999,47.75,-90.34,186.2,"9099090 GRAND MARAIS MN, US",14
72429613841,39.43084,-83.777,324.9,"WILMINGTON AIR PARK, OH US",25
71519099999,49.8666667,-111.38333300000001,799.0,"BOW ISLAND IRRIGATION AGDM, CA",18
72054900171,39.183,-119.73299999999999,1432.3,"CARSON AIRPORT, NV US",12
A0688400416,38.66722,-78.50111,275.2,"LURAY CAVERNS AIRPORT, VA US",0
72200812995,27.811940000000003,-97.08861,1.5,"PORT ARANSAS MUSTANG BEACH AIRPORT, TX US",16
72012999999,39.46794439999999,-117.19744399999999,1748.09,"AUSTIN AIRPORT, NV US",5
71464099999,42.55,-80.05,175.0,"LONG POINT AUT, CA",31
74003024103,40.18333,-112.93333,1325.6,"DUGWAY PROVING GROUNDS, UT US",16
72209003875,31.883329999999997,-81.56667,13.7,"FORT STEWART WRIGHT, GA US",16
72228403892,32.61611,-85.43333,236.5,"AUBURN OPELIKA AIRPORT, AL US",16
72643014920,43.879220000000004,-91.25301,198.2,"LA CROSSE MUNICIPAL AIRPORT, WI US",31
71300099999,45.0,-75.6333333,99.0,"KEMPTVILLE CS ONT, CA",18
72375003103,35.14427,-111.66637,2133.3,"FLAGSTAFF AIRPORT, AZ US",17
72755604905,47.24889,-91.41556,331.9,"SILVER BAY MUNICIPAL AIRPORT, MN US",16
71262599999,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31
99999913301,39.8668,-93.147,253.9,"CHILLICOTHE 22 ENE, MO US",16
71136099999,49.9,-99.95,409.4,"BRANDON RCS, CA",11
99478099999,29.25,-90.66,0.0,"LUMCON MARINE CENTER LA, LA US",8
99726199999,43.95,-86.44,179.4,"9087023 LUDINGTON MI, US",13
72375854928,45.49694,-91.00056,377.3,"LADYSMITH RUSK CO AIRPORT, WI US",13
72768794028,47.71667,-104.18333,603.5,"SIDNEY RICHLAND MUNICIPAL AIRPORT, MT US",16
72605654791,43.279379999999996,-70.92426999999999,100.2,"ROCHESTER SKYHAVEN AIRPORT, NH US",16
72545314930,41.40722,-95.04666999999999,360.3,"ATLANTIC MUNICIPAL AIRPORT, IA US",16
A0002363890,30.35016,-81.87624699999999,27.0,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",0
76311099999,26.733333299999998,-108.28333329999998,238.0,"CHOIX SIN., MX",30
99848599999,30.329,-87.829,3.0,"BON SECOUR, AL US",10
72266013962,32.41063,-99.68208,544.8,"ABILENE REGIONAL AIRPORT, TX US",31
99999963898,38.8882,-86.5707,231.6,"BEDFORD 5 WNW, IN US",15
72050100155,37.85,-76.883,41.1,"TAPPAHANNOCK ESSEX CO AIRPORT, VA US",14
A0000363844,35.2225,-83.41917,615.7,"MACON CO AIRPORT, NC US",0
71723099999,46.2166666,-72.65,8.0,"NICOLET QUE, CA",30
72568694057,42.79599,-105.38046000000001,1503.0,"CONVERSE CO AIRPORT ASOS, WY US",16
72224603844,30.65,-86.53333,57.9,"DUKE FIELD AAFB, FL US",1
72436553896,38.24889,-86.95361,161.2,"HUNTINGBURG AIRPORT, IN US",16
72030904947,40.946670000000005,-91.51111,223.7,"MOUNT PLEASANT MUNICIPAL AIRPORT, IA US",16
99999904130,48.7412,-113.43299999999999,1388.4,"ST. MARY 1 SSW, MT US",18
72343953918,36.37056,-92.47194,281.1,"MOUNTAIN HOME BAXTER CO REGIONAL AIRPORT, AR US",16
72055399999,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",6
72355013945,34.65,-98.4,362.4,"FORT SILL POST FIELD AF, OK US",28
72202612826,25.48333,-80.38333,1.5,"HOMESTEAD AFB, FL US",27
72326499999,35.96389,-83.873886,253.89,"KNOXVILLE DOWNTOWN ISLAND, TN US",6
72662524006,44.15,-103.1,999.1,"ELLSWORTH AFB, SD US",27
74736093042,36.02516,-102.54875,1215.5,"DALHART FAA AIRPORT, TX US",17
72027493799,34.27278,-78.71472,29.9,"WHITEVILLE COLUMBUS CO MUNICIPAL AIRPORT, NC US",16
72227454939,40.684,-92.90100000000001,311.8,"CENTERVILLE MUNICIPAL AIRPORT, IA US",13
72209653127,35.97611,-115.1325,749.2,"LAS VEGAS HENDERSON AIRPORT, NV US",16
72547394979,41.83333,-90.33333,213.4,"CLINTON MUNICIPAL AIRPORT, IA US",16
72210312895,27.49816,-80.37626,5.7,"FORT PIERCE ST LUCIE CO INTERNATIONAL AIRPORT, FL US",16
72063700223,29.5,-95.477,21.0,"HOUSTON SOUTHWEST AIRPORT, TX US",13
72025400119,46.683,-122.98299999999999,54.3,"CHEHALIS CENTRALIA AIRPORT, WA US",15
72386023169,36.0719,-115.16343,662.8,"MCCARRAN INTERNATIONAL AIRPORT, NV US",31
72363503024,35.69502,-101.39551,926.8,"BORGER HUTCHINSON CO AIRPORT, TX US",16
72650254832,44.613890000000005,-88.73139,250.5,"CLINTONVILLE MUNICIPAL AIRPORT, WI US",16
99999904125,44.556000000000004,-119.6459,684.3,"JOHN DAY 35 WNW, OR US",18
99407099999,47.68,-124.49,21.3,"DESTRUCTION IS. WA, WA US",23
72032104893,45.65361,-84.51916999999999,193.5,"CHEBOYGAN CO AIRPORT, MI US",16
72074100269,35.946999999999996,-114.861,671.2,"BOULDER CITY MUNICIPAL AIRPORT, NV US",12
99401299999,41.745,-124.18299999999999,4.8,"CRESCENT CITY, CA US",13
72016900116,38.583,-91.0,149.0,"WASHINGTON REGIONAL AIRPORT, MO US",10
72045800476,37.751020000000004,-82.63669,372.5,"BIG SANDY REGIONAL AIRPORT, KY US",10
99999903047,31.6219,-102.8071,830.3,"MONAHANS 6 ENE, TX US",18
99999923271,38.5552,-121.4183,11.6,"SACRAMENTO 5 ESE, CA US",25
72031204964,41.4,-92.94583,269.7,"PELLA MUNICIPAL AIRPORT, IA US",16
71751099999,48.3666666,-89.1166666,211.0,"WELCOME ISLAND AUT, CA",25
74543093978,37.70167,-98.74694000000001,595.0,"PRATT INDUSTRIAL AIRPORT, KS US",16
99999903054,33.9557,-102.774,1140.6,"MULESHOE 19 S, TX US",17
99726699999,46.27,-84.19,179.6,"9076024 ROCK CUT MI, US",14
71032099999,49.4666666,-120.5,700.0,"PRINCETON CS BC, CA",29
72622564776,44.63923,-73.46311999999999,50.4,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",15
72053800164,40.167,-105.167,1541.1,"VANCE BRAND AIRPORT, CO US",12
72595724215,41.314893,-122.317127,1083.0,"MOUNT SHASTA, CA US",31
72646654917,45.2275,-96.00721999999999,310.9,"APPLETON MUNICIPAL AIRPORT, MN US",16
72235703961,31.616670000000003,-91.28333,82.9,"NATCHEZ ADAM CO AIRPORT, MS US",16
72427653859,39.5918,-84.2263,290.4,"DAYTON WRIGHT BROTHERS AIRPORT, OH US",16
72749704984,46.99,-94.20389,406.6,"LONGVILLE MUNICIPAL AIRPORT, MN US",16
71879499999,49.75,-114.88,1138.0,"SPARWOOD ELK VALLEY, CA",31
72537494889,42.223929999999996,-83.73983,250.6,"ANN ARBOR MUNICIPAL AIRPORT, MI US",16
72302013748,34.26678,-77.89986999999999,7.0,"WILMINGTON INTERNATIONAL AIRPORT, NC US",17
72203304999,44.75333,-95.55611,319.1,"GRANITE FALLS MUNICIPAL AIRPORT LENZEN ROE MEMORIAL FIELD, MN US",16
72311603742,34.46583,-79.89028,58.5,"DARLINGTON CO JETPORT AIRPORT, SC US",16
72340813814,35.96667,-89.95,77.4,"BLYTHEVILLE AFB, AR US",23
74465253897,37.81139,-88.54889,120.7,"HARRISBURG RALEIGH AIRPORT, IL US",16
72053100158,38.783,-108.06700000000001,1583.1,"BLAKE FIELD AIRPORT, CO US",10
72438614835,40.41236,-86.94739,181.7,"LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US",32
72041300138,34.266999999999996,-87.6,284.1,"POSEY FIELD AIRPORT, AL US",14
72381603159,34.741209999999995,-118.21255,712.6,"LANCASTER, CA US",32
72214404945,45.23583,-93.98555999999999,313.3,"MAPLE LAKE MUNICIPAL AIRPORT, MN US",16
72411353881,37.2075,-80.40778,649.8,"BLACKSBURG VIRGINIA TECH AIRPORT, VA US",16
99999900484,44.662859999999995,-104.56783,1300.0,"HULETT MUNICIPAL AIRPORT, WY US",8
99801299999,42.1,-86.4833333,184.0,"ST JOSEPH, MI US",13
72785694176,47.68575,-117.32141000000001,594.6,"SPOKANE FELTS FIELD, WA US",16
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US",29
99999904237,47.5139,-123.81200000000001,87.2,"QUINAULT 4 NE, WA US",16
99780399999,46.783333299999995,-91.3833333,186.0,"PORT WING, MI US",11
72306513783,35.63333,-77.38333,7.6,"GREENVILLE PITT GREENVILLE AIRPORT, NC US",17
72586694178,42.47849,-114.47743999999999,1269.8,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",16
74394654754,42.78333,-71.51666999999999,61.0,"NASHUA BOIRE FIELD, NH US",16
71724099999,46.35,-72.5,6.0,"TROIS RIVIERES QUE, CA",31
72462703011,37.95,-107.9,2770.9,"TELLURIDE REGIONAL AIRPORT, CO US",16
72212604879,41.53972,-87.53194,187.8,"CHICAGO LANSING MUNICIPAL AIRPORT, IL US",16
72058100178,40.617,-74.25,7.0,"LINDEN AIRPORT, NJ US",5
72577504111,41.272690000000004,-111.03056000000001,2175.9,"EVANSTON UINTA CO BURNS FIELD, WY US",31
99411099999,27.83,-97.05,0.0,"PORT ARANSAS TX, US",27
71260099999,46.485001000000004,-84.509445,192.02,"SAULT STE MARIE, CA",27
72272093026,31.45838,-109.60676000000001,1247.9,"DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US",12
99999994290,47.6872,-122.2553,18.3,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",23
72784524163,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",31
99848699999,29.178,-89.258,10.0,"PILOT TOWN, LA US",10
72036263874,31.84675,-86.6141,134.8,"GREENVILLE MAC CRENSHAW MEMORIAL AIRPORT, AL US",16
72073600265,41.066,-86.182,241.1,"FULTON CO AIRPORT, IN US",12
72269100366,32.2,-81.87,34.1,"CLAXTON EVANS CO AIRPORT, GA US",14
72207853938,34.47083,-97.95083000000001,339.2,"HALLIBURTON FIELD AIRPORT, OK US",16
72203163839,34.26889,-86.85833000000001,293.5,"CULLMAN FOLSOM FIELD AIRPORT, AL US",16
71382099999,47.55,-71.2166666,791.0,"PARC DES LAURENTIDES QUE, CA",27
72458013984,39.55127,-97.65077,444.3,"CONCORDIA ASOS, KS US",31
71378099999,47.4,-72.7833333,169.0,"LA TUQUE QUE, CA",28
72482893241,38.37753,-121.95853999999999,31.7,"VACAVILLE NUT TREE AIRPORT ASOS, CA US",16
72367723054,35.65582,-105.13853,2094.0,"LAS VEGAS MUNICIPAL AIRPORT, NM US",31
72047299999,44.991894,-70.664625,556.26,"STEVEN A BEAN MUNICIPAL, ME US",5
72465023065,39.367290000000004,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",31
72779024146,48.30408,-114.26426000000001,903.2,"KALISPELL GLACIER AIRPORT, MT US",31
72077699999,31.672552000000003,-89.172226,72.54,"HESLER NOBLE FIELD, MS US",8
99779399999,46.0833333,-85.4333333,180.0,"NAUBINWAY, MI US",13
99999904127,43.2044,-116.7505,1204.0,"MURPHY 10 W, ID US",18
72515614748,42.15658,-76.90290999999999,285.3,"ELMIRA CORNING REGIONAL AIRPORT, NY US",31
99820899999,34.3333333,-80.7,87.0,"LAKE WATEREE, SC US",13
72656704980,44.31944,-94.50222,308.2,"NEW ULM MUNICIPAL AIRPORT, MN US",16
99727399999,41.7,-71.17,10.0,"BORDEN FLATS LIGHT, MA US",13
71401099999,49.1166666,-117.73333329999998,566.9,"WARFIELD RCS, CA",18
72666524062,43.965379999999996,-107.95016000000001,1278.5,"WORLAND MUNICIPAL AIRPORT, WY US",22
71616099999,46.3,-72.05,97.0,"LEMIEUX QUE, CA",31
72308693741,37.13216,-76.49399,10.9,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",22
74331253925,34.047990000000006,-94.40156999999999,106.6,"DE QUEEN SEVIER CO AIRPORT, AR US",18
72085600284,34.689,-86.006,198.1,"SCOTTSBORO MUNICIPAL AIRPORT WORD FIELD, AL US",12
72278403184,33.69021,-112.06616000000001,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",16
72328493839,35.35,-89.86667,97.5,"MEMPHIS NAS, TN US",17
72403303706,38.26667,-77.44917,25.9,"FREDERICKSBURG SHANNON AIRPORT, VA US",16
72515004725,42.20678,-75.97993000000001,485.7,"BINGHAMTON GREATER AP, NY US",31
71691099999,49.1333333,-68.2,21.64,"BAIE COMEAU, CA",18
71204099999,49.1,-107.0166666,830.0,"MANKOTA, CA",11
71487099999,49.7333333,-105.93333329999999,726.0,"ASSINIBOIA AIRPORT SASK, CA",30
72084499999,37.696639000000005,-104.785111,1844.04,"SPANISH PEAKS, CO US",1
72027763843,35.255559999999996,-81.60110999999999,258.2,"SHELBY MUNICIPAL AIRPORT, NC US",16
71465099999,42.25,-81.9,178.0,"ERIEAU AUT ONT, CA",31
72100599999,46.45,-109.8,1329.84,"KILO HARLOWTOWN, MT US",9
99773999999,46.6666666,-85.9666666,191.0,"GRAND MARAIS, MI US",13
72756604902,43.66472,-92.93333,375.8,"AUSTIN MUNICIPAL AIRPORT, MN US",16
72681724154,47.4548,-115.67108,1834.6,"MULLAN PASS VOR DME, ID US",25
99736099999,29.77,-90.42,10.0,"BAYOU GAUCHE, LA US",13
72505394728,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",17
99999903033,34.98472,-106.0,1889.5,"MORIARTY AIRPORT, NM US",14
72233303069,38.09722,-106.16888999999999,2385.4,"SAGUACHE MUNICIPAL AIRPORT, CO US",16
71261099999,43.7666666,-81.7166666,214.0,"GODERICH ONT, CA",32
76220099999,28.95,-107.81666659999999,1932.0,"TEMOSACHIC CHIH., MX",31
71747099999,48.75,-91.6166666,389.0,"ATIKOKAN AUT ONT, CA",21
71304099999,49.4666666,-114.18333329999999,1257.0,"BEAVER MINES, CA",11
72317013723,36.0969,-79.94315999999999,275.0,"GREENSBORO AIRPORT, NC US",31
72698824219,45.619009999999996,-121.16571,71.2,"DALLESPORT AIRPORT, WA US",31
72248453905,32.539840000000005,-93.74616,52.3,"SHREVEPORT DOWNTOWN AIRPORT, LA US",22
72202212803,26.37833,-80.1075,4.0,"BOCA RATON AIRPORT, FL US",16
72072499999,34.6458616,-106.83633999999999,1584.81,"BELEN REGIONAL AIRPORT, NM US",9
99999903074,32.6137,-106.7414,1318.9,"LAS CRUCES 20 N, NM US",15
72531403960,38.56402,-90.14869,123.4,"CAHOKIA ST LOUIS DOWNTOWN AIRPORT, IL US",16
72349513987,37.15222,-94.49524,296.4,"JOPLIN REGIONAL AIRPORT, MO US",31
72303593740,34.98953,-78.88004000000001,56.7,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US",16
72549894998,41.7,-94.91667,393.8,"AUDUBON MUNICIPAL AIRPORT, IA US",16
72545014990,41.882917,-91.724591,256.0,"CEDAR RAPIDS MUNICIPAL AIRPORT, IA US",31
71085099999,49.5166666,-114.0,1190.0,"PINCHER CREEK, CA",27
72219013874,33.62972,-84.44224,308.2,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",32
72038400124,38.967,-76.333,5.2,"BAY BRIDGE AIRPORT, MD US",15
72650014972,43.16822,-95.21011,407.5,"SPENCER MUNICIPAL AIRPORT, IA US",16
